epifc,episc,FCP,FCN,SCN
0.053981579841635,-0.103726113910664,-1.26048824807369,0.732573541491914,0.188895793931987
0.049344860163422,-0.091752688637094,-1.03940619479239,0.238644253356309,0.670013582191428
0.071548175623466,-0.004323231661271,-0.279952199834843,-0.527240334768094,-0.118001710193962
0.103600362507124,0.143417211025749,0.206720853106051,-0.788523148394016,-0.878782343198343
0.207528224305093,0.266566555784868,0.898146431087054,-1.22156696425387,-1.09221317570262
0.192893591675473,0.197025594761717,1.51370786671199,-0.877864283152233,-1.2819694841657
0.026652222151343,0.104826801788886,-0.433319607205919,-0.608096976839143,-1.66612595744593
0.142334877895873,0.001052514840062,0.707859568785029,-0.001623268183188,0.164874983911332
0.219830587401746,0.263326284882024,1.29050523365897,-1.23298789840162,-1.88395094455024
0.155048258812608,0.197088216271767,1.2892810962076,-1.77871153641393,-1.84622876946639
0.255405614010368,0.225994254327008,1.89996896510663,-2.03926521379296,-2.20970714813902
0.242984058567928,0.217149019491344,1.46256847735447,-1.77292313093724,-1.98513850801308
0.061045701130152,0.173867464512724,-0.659290391119463,-0.489919544460933,-1.13202434488346
0.206587957938858,0.180420432942238,0.420724340921829,-1.23841035304378,-0.631820647566864
0.32656574175144,0.210691417886848,1.98072462337969,-2.16289301223606,-2.21781234553716
0.092297682333549,0.220981887727828,-0.626310288071151,-0.872186626115535,-0.68174442267022
0.132323218451317,0.038433914784258,1.0586415938378,-0.585958514705023,-0.482211281003208
0.323429014950917,0.228781281471281,1.7907416282923,-2.08062275897649,-2.37213463714054
0.240224623399624,0.207749890223337,1.90014489065235,-1.48452385489376,-1.96896784831981
0.059472493821287,0.102439570325367,1.47106779688601,-2.19116981058974,-1.3061978778003
0.20249079238668,0.18643111376421,2.10068327007844,-2.2775968700315,-2.07037984488514
0.097537159123412,0.178894870110688,1.2168905431862,-1.67378777780319,-1.85180135539985
0.112046278947553,0.118750479035413,0.421259321308348,-0.488191537173985,-0.505429313214423
0.224427975876357,0.209367557097173,1.830137247818,-1.51065782251379,-1.58064045924077
0.140588717000239,0.133480921890167,1.09968119062419,-1.51335324743132,-2.11608064826909
0.072784756015229,0.160122854348543,0.877979819311952,-0.551188718584797,-1.26429333760758
0.074089789907266,0.193897842443943,1.13631195097035,-0.528575941266403,-1.60058876962818
0.016398298767078,0.031066227046626,0.750256786117505,-0.453798891325589,-1.49286780787409
0.071354612747693,0.10590975111236,1.3963671061625,-0.479940992745152,-0.953991351743708
0.022064302541497,0.097722245447726,1.86718225861641,-0.733654393626735,0.22936531622533
0.008611444451445,-0.007789984204727,0.974017462885893,-0.452572895753053,-1.31663207008965
-0.026358894925269,-0.042359361097184,-0.586938907423525,-0.153457826159699,0.132515942711225
-0.072186155425339,-0.043756442034888,-0.194960677837716,-1.07567916360123,-0.05286495125249
-0.018402378186474,0.003563150336716,0.14376141721438,-1.35092024935342,0.358909108666453
-0.016467671918601,-0.05497875797984,-0.555544848533911,0.057010207962236,0.100907859084923
0.002164665862377,0.018354284840344,0.307345546931657,-1.63675812705898,2.04658457533598
-0.09577692921602,-0.041594310893138,-0.155048564003603,0.090054411579709,-0.536921933967776
-0.084647426810952,0.053808282968909,1.63189924683985,-1.38100292122312,-1.69854432328121
0.018519209204121,-0.011868672157253,-0.580536841187847,-0.588024577279591,0.554821330388524
0.002595273514507,-0.019191988419138,0.03808457599548,0.284214860841389,0.07764596645522
0.010062462456059,0.021277066205357,-0.265590725370751,-1.47489571036859,-0.59735248508504
0.02190934111843,0.040509114699695,0.732417286260914,-1.13323293185272,-0.379842853619034
0.031003659728655,-0.005114032988774,0.700999379034826,0.494918861429853,0.832608507165598
0.041892762080494,0.057815062521969,-0.443352992313769,-1.00108994645643,-0.373977039082519
0.063286930677996,0.006678087849522,1.04385643356162,-1.97743832961121,-0.805544710500892
0.00125131383743,0.068470599855078,0.557395992166047,-0.333383986060294,0.051168561455475
0.095113832604552,0.016986826637187,0.350923858661247,0.43687365678364,-0.143896477769369
0.142598893044819,0.011959237829112,0.194175546951425,-0.641387424493035,-0.512011263627834
-0.005421976452474,-0.026729284386377,0.355685873741275,0.338664720871901,0.265559176358007
0.149108173392601,0.009257840998397,1.87048683873432,-0.181747915733185,-1.5382078485032
0.157538224080527,0.064800653880715,1.19331581559836,-1.08535553548185,-0.853013095873248
0.04611612299568,0.061627309336102,0.237189823217507,-0.716743399715511,-0.396843155801952
0.167499978529485,0.015111576964416,0.530887993725252,-1.68140216003114,-1.72319216622293
-0.082222248817407,0.069268636997,1.76833865297538,-2.1715171496068,-0.546209690882808
-0.010058023289591,-0.013359455838769,0.545569975900636,-0.766432202595039,-0.289942881428876
0.03507875344719,-0.058349062210291,0.238281646428967,0.970369797616612,0.696060640446644
0.145501184162407,0.01020345662459,1.12442417907671,0.398443095473359,-0.114801215679971
0.067616918081956,-0.029954879109427,0.025931618766521,-0.432526514219925,-0.835157730635751
0.1641105162388,-0.017030718129825,1.12737046140028,-1.45335026578078,-0.431376412481822
0.125688959964606,-0.045014493015098,-1.46395347654104,0.922178899412172,0.340916063788149
0.038016781832463,-0.009496274909814,1.0391555989013,-0.404347175029712,0.612771230984501
0.116072790063972,-0.016093725806888,1.68545424209197,0.020561019833553,-0.104183019400298
0.068059076889154,0.018483052248002,-0.328993989889736,-1.48426052931732,-0.811100147168168
0.09300771420985,0.003992839660247,1.10005030903724,-0.519537017455258,-0.054386438960742
0.054787313470449,-0.039059513990672,0.597254565375655,-0.068770747965931,0.442049225600868
0.157211487331286,-0.041138078026646,0.920821095662006,-1.59925983418533,-0.852106311110573
0.165697961551276,-0.022051828748848,0.238188206065075,-1.28357834544965,-0.445212405725613
0.117633951241151,-0.02051954996669,-0.221321167733019,0.37617696258786,-0.476706195258061
0.012817829064892,-0.097969944713652,-1.31495994744336,0.148758257251412,0.609058497833473
0.022162224154661,-0.086988427791712,0.184345898631472,0.390168849596128,0.138345256065486
0.026401853079749,-0.10970573366152,0.078394377530988,0.795567514882777,0.081265049363347
0.081161307572025,0.03840670539489,-0.279954427718263,-0.04666162114892,-0.557748701791369
0.00091003567526,0.065443129396816,1.03474873636891,-0.769788556421738,-1.26690626701115
-0.090622109804368,-0.05343202027176,-0.560056693216501,0.837103079814965,0.642477844689713
-0.024473949866954,0.017941051721846,0.093150769295341,0.177485550065672,-1.14444418075774
-0.083754193887838,0.037660716679828,-0.069057031880736,-0.09614597996235,-1.13267175960397
-0.168975578829828,0.032871692656399,1.10840784240692,-0.623987609951004,-0.952178466454163
-0.06369844533499,0.006159859521126,0.890397857028634,0.358563653184774,-0.325978879810972
-0.112315741397531,0.039511318369148,-1.39532271169472,0.956299222207946,-0.23307851631595
-0.06956694852177,0.031941390112434,0.443876032503789,0.636427890915872,-0.148835033217148
-0.003625186813824,0.059349833246514,0.06589920380485,-0.163187554843568,-0.244887730643528
0.015260755207032,0.035808972288012,0.328816955149988,0.673103072475222,-0.280955414594669
0.008597074647124,0.071394173332456,0.746888297436335,-0.487531299557105,-0.028179028050557
0.081784305753645,-0.015198049599731,0.332496447957904,0.290235077724288,-0.446747158962481
0.09578675696261,0.016496505914149,1.3744633295405,0.03201327811348,-0.267835176737798
0.03514252913867,0.029993917033814,0.803248556075718,1.04517460720252,0.055954559283879
0.038752499224161,-0.015053671399257,0.355195343943494,0.749719679537682,0.017761873561426
0.041781825407633,0.012814325671801,0.247603935412718,0.936872758645731,-0.155268383157848
0.042067691331875,-0.086934072410643,-0.127840922692798,1.25246927383715,0.599289571292445
-0.062727506993038,-0.035104554035823,0.184188906539149,0.824971864631117,0.166435175512254
-0.005904949927081,-0.00075144200559,0.625248086900336,0.334138373870843,0.751729623044619
-0.076901375660641,0.046935081907821,0.636259627670911,-0.467995125057038,-0.502104568694349
-0.15049548687107,-0.045599031333278,-0.67900745763663,1.00921394211268,0.370983599488997
-0.037905151526478,0.029315083828111,-1.257306659734,0.283274762501338,-0.422441065953998
-0.146663692151975,-0.048281351939792,-0.925788489670041,1.1480459192262,0.19369687838648
-0.037999389110264,-0.041622397748082,-1.24464956848026,1.01290477365553,0.464013998691524
-0.066063617832132,-0.052068865475025,-0.299619928493101,-0.176983100894929,0.830924036289808
-0.069046207089421,-0.088272930742839,-0.159422366231864,0.671138452864234,1.70509219158552
-0.141660224765884,-0.045001870747796,-0.209704808135275,1.26280075754114,0.948886691335939
-0.045599942256481,-0.065054130922361,-0.921196923749381,-0.1090559917489,0.596398403012224
-0.093033489808115,-0.084938292369242,-0.645123792933922,0.011030495296128,2.09079327496194
-0.064008324510401,-0.098521112353976,0.017497506189805,0.397503328999149,0.467488444791795
-0.090159194959227,-0.115544949758229,-0.291578493956097,1.28036257783773,1.94387260831968
-0.019876771221147,-0.082835855113562,-0.335641263594008,0.255245581849163,1.10247080855631
-0.076279247442397,-0.071472241625472,-1.23246859951204,0.394201042302044,1.2420551621335
-0.059059515965602,-0.035043974092914,-1.20970603012332,0.858367436746253,0.459953001407702
-0.044973396308678,-0.050540096317561,-0.198651997000263,0.646416606409139,0.223829480458468
-0.046543028907302,-0.0398310249608,-0.119834586378398,0.477465332969572,0.491347235819965
-0.069539999820234,0.004646146899925,-0.413929675955503,-0.700032667397297,0.133202928620006
-0.016812699889342,-0.062665873142251,0.102720509884385,1.08030352317568,-0.650419811717938
-0.106606166443559,0.044014347375239,0.200313916916,0.349657108362095,0.096558759472818
-0.052297526401972,0.088421515417837,-0.198406388941108,-0.881051993665023,-0.185764925307017
0.046651333609183,-0.093095237694595,-0.322785249312747,1.516887959507,0.266797353794762
-0.002375082052156,-0.044775180509685,-2.11160834635235,1.3398935494859,1.05360548889721
-0.036786731347659,-0.058567876115653,-1.10604248176318,0.807346781912827,1.31083473094937
-0.04433200178256,-0.039772992684434,-1.41163024493185,0.834008657746827,0.837297702853265
-0.040345586495657,-0.027823766491779,-1.97287981117493,0.233129087894303,1.18053815028552
-0.05141097475897,-0.039356394893826,-0.137437717332256,-0.096202177620563,-0.631838281210877
-0.067231116798834,-0.006521085836161,-1.08861695071105,0.970620481021085,1.26046320842854
0.04732330865513,-0.039299586508032,-0.284654471893162,0.561183915505244,0.311484520357173
0.056914811061413,-0.051427208708968,0.15296775058674,-0.50185637389463,1.08404505496211
0.03311732379977,-0.075281779704192,-0.928942984234742,0.745395288718718,0.467422267814775
-0.033278720005197,-0.044474331472123,-0.847257094636355,0.472766446207273,0.917354559426168
-0.103402203412852,-0.085492479681556,-1.6975696927283,0.873873980151487,1.07422692758388
-0.014768658567172,-0.088357132672117,-0.142295617643692,0.686317911628498,1.28345736219599
0.049677597657269,0.042114281375927,0.325397420455184,-0.078437291577241,0.047069502938702
-0.030182351188841,-0.02529878309421,0.70493581929789,1.00394996375125,-0.224965708883735
-0.207334483920693,-0.08847283881082,-0.90641452278491,1.63797276873698,0.897010443510197
-0.161668193459604,-0.085760204839923,-0.581053460514169,1.15929775949292,0.327349209822877
-0.071328335282257,-0.035079212400948,0.207679207014603,0.227536057852873,-0.222460597262237
-0.129292061551735,-0.063040801830614,-0.411688439317598,0.840916461879949,-0.079572095674758
-0.188305714732743,-0.049881670274975,-0.53588359158475,-0.234169866490467,0.317648187582368
-0.03958763167806,-0.119709999407238,-0.625527061092667,0.670589991154675,0.268130637754433
-0.097474867644368,-0.0247256505091,-1.12903094369978,0.628517848825597,0.228105597717858
-0.108878770838112,-0.072962498535446,-0.731378549075928,1.22925192827598,0.499990433373624
-0.108882304345228,-0.05488533737259,-1.24911760484695,0.921852213248413,0.910376349860395
-0.027798589528926,-0.07066411988974,-0.50537240392696,1.06507260899411,0.023909388747335
-0.016499863202525,-0.057057426139806,-1.60641263125855,0.020343224453969,0.450469814442489
-0.092400500310814,-0.039245533565721,-1.05530437447728,1.27945805131136,0.740019920453416
-0.078842113209617,-0.046426983098735,0.126610554677492,1.59167839614663,0.517473603728214
-0.052529012572542,-0.033765320871222,0.819298534287132,1.22553436732404,1.84976355728214
-0.111664981588586,-0.007804248843384,0.137699962221012,0.782074112037677,1.53781424260042
-0.148407881472522,-0.049752240687184,-0.786625767354865,1.86866514709588,1.26714257158154
-0.002912831342718,0.018386910746839,0.852642429945419,0.708089052053288,-0.14238813527749
-0.04491452142517,0.068344029369407,0.66668160512422,-0.889002277492496,0.031582647843778
0.010275441973074,-0.035561008016979,-0.610712231600085,-0.59472676479458,-0.537754553530232
0.026970214279665,-0.007472562098585,-0.379658310394094,1.01927935089192,-0.261793132317361
-0.061231326107572,-0.077640801765101,-0.431528896744096,1.80036708528206,0.547856274202709
-0.137040676296463,-0.031298568197408,-1.2554883469913,1.02075152179365,1.2652275740415
-0.087500834892251,-0.07322927522294,-1.20703347782054,1.10331913465145,0.465491297786509
-0.012591294504659,-0.105795652136945,-0.821902145452084,0.912613169641752,0.673929749211701
-0.126666919561541,-0.0581668533999,-1.3993627153198,0.617355025447745,0.298419337889234
-0.09298044372681,-0.080196297948619,-1.69343662855584,0.372384535102493,1.19123085548037
-0.115587780798091,-0.088672978666203,-0.718827703693422,0.685393817291575,-0.127422554322143
-0.146894826803916,-0.062411884931672,-0.941309382936195,0.266476278002077,1.31516454467597
-0.113042240728821,-0.048902973250657,-1.29519461159113,0.760648376222382,0.172431793930848
-0.116167871889676,-0.066920705689936,-0.05443759090169,0.564339965791756,-0.043471554425968
-0.11305690945088,-0.051299069980891,-0.437852697142798,0.612088237685318,-0.266039931513948
-0.075905326679106,-0.048667763977675,-0.231884673692763,0.095518098020663,0.846282939166753
-0.001547123873252,0.032716643634004,-0.271861352827209,-0.445501446782342,-0.641841336251957
-0.000187609116459,-0.009573833575714,0.779846987398512,0.176247718303348,-0.312077459847626
-0.082050693531826,-0.027642685007324,-0.865996203862732,0.922349794373534,-0.205078713020159
-0.12622578794941,-0.091626806178088,-0.719530016242112,1.55574966306936,0.040345530791146
-0.063761681238744,-0.084692552635483,-0.281179623011049,1.20228324976219,0.401686444346212
-0.114389220044512,-0.092398044201753,-1.36453954653441,1.12434984134225,1.75536657818552
-0.149859638204659,-0.046673392360731,-0.31500201186016,1.48044731012729,1.80565895268388
-0.121733403676701,-0.040191733518508,-0.456858160154315,0.742139833357893,0.150357247319412
-0.071738124578327,-0.033296890844517,-1.40452579132103,0.280666110682293,0.871752169702885
-0.076500753860018,-0.041043221425119,-1.98105595832997,0.708363320207707,0.498271154835094
-0.16718757950834,-0.054788619422485,-0.995876690309593,1.31119314589736,0.791749750958554
-0.037428081102669,-0.065185571595358,-0.324949613783643,0.600501929926805,0.175370846812648
-0.148842584967898,-0.065712936945669,-0.913363793533721,1.48496941196014,0.987719872880421
-0.106955948223444,-0.022198712192826,-1.59413868682719,0.066425713573573,0.951718112935403
-0.105090832723203,-0.015788016558401,-2.3256980794636,1.16578050356451,0.573205290552373
-0.147901110504086,-0.045899909945448,-0.291350061034905,0.696272460424827,1.134459892868
-0.067761244921186,-0.006628718182206,-1.68982147925343,0.610430123618076,0.56988266030467
-0.095555663677411,-0.018738050542731,-0.612062703484404,-0.542657588557407,-0.453335447124921
-0.115115131951262,-0.015390396151237,-1.29373763648889,1.18688484065147,0.234859758630068
-0.084159063938183,-0.054262261564915,-0.325604542986715,-0.393418958194466,0.563421682083356
-0.063067593186784,-0.035078315861044,-0.459125694550256,1.22649859475115,0.302067669252522
-0.056446779257929,-0.059222718104389,0.271320631381692,0.710819514134745,1.56476120914991
-0.087553113861398,0.023030410719103,0.591777431961359,1.39442490128238,0.059014346436063
-0.087156815802793,-0.077434755675203,-0.255761541102831,0.589107699424391,0.907947880801922
-0.066212162619427,-0.0702671817431,-0.969236162981587,0.892732322551251,0.213481582632287
-0.019064295236307,0.011045333573783,0.942514953666519,0.401041547348501,1.71972050280186
0.008264207260842,-0.017199554076884,0.040034879577517,1.2357363241825,0.230425562366367
-0.0100089515065,-0.061459229020884,0.268212112533399,1.62052025275764,0.964669638883344
-0.044906628419919,-0.111295650087361,-0.623625816121333,0.788878102950131,0.381842336918006
0.023229118462543,-0.12176838750671,-0.141646064663654,1.47276115660165,0.149541041320454
0.047391323235368,0.034667855186431,0.937921636368547,-0.607108050723267,-1.52365515427635
0.022328861139392,0.024787969280698,0.326494473474019,-0.321177519226077,0.711322103198602
-0.057644277508204,0.049668475331727,-1.61613926780128,0.347310638308721,0.615866625701728
-0.030307760005996,0.019205404785604,0.461436942213025,-0.230782469526054,-0.873014635469963
-0.013112272535052,-0.026692976376035,1.74793649378911,-0.872539346240416,-2.07171503009618
-0.070945780263851,-0.005131482591919,0.819244735403581,-0.080372435601773,-1.00312620331625
-0.080843635084865,0.021174242901974,-0.143305426334811,0.267602761544043,-0.394961628263581
-0.070165525047655,-0.001666968275073,-0.62718227857702,0.688344560025429,-0.120526990878401
-0.04030378595319,-0.008400605373156,-0.671990239188235,0.547454505909536,0.575305374172449
-0.04526834197554,0.009020325478767,0.696542899724733,0.106707295382239,-0.349633827143957
-0.089734600527766,0.062740291239304,0.236715378019303,-0.256980060125578,-0.412190244928271
0.039073085683594,0.000309474280442,-1.64555834716373,-0.963556263049547,0.510947850035724
0.048289297344583,-0.012548101850177,-1.16904458913007,-0.859815326691571,-0.873720589218081
0.091913695486598,0.007184250010885,-0.906645966000415,0.369812120760003,-0.789930210873234
0.158039025905566,0.142948482056034,-0.286676328226194,-0.990820165411268,-0.214183142173101
0.104716663287636,0.08169945970231,-0.626952320181388,0.143674161792981,-0.753848580773323
0.190538590236047,0.196533023219828,-0.021019091816518,-0.319138093601941,-0.870785322806927
0.059014247464951,0.025224149631215,0.626754741531672,0.061427693983168,0.329096957875666
0.194234422188682,0.208752880406162,2.06580617832558,-2.07381475311766,-2.20860533150908
0.169790154973864,0.017594845029617,-0.500877470107606,0.734543752917115,0.929332248475832
0.202232337806203,0.169426886153728,0.337487416478613,-1.47688175053663,-1.26309527657041
0.233736250141031,0.142524248960382,1.07481269114202,-1.93493767138481,-1.45996974821039
0.103047897991843,0.134860874366517,1.79708676078386,-1.92161131900408,-1.92264237876665
0.219963801498887,0.212707899980828,1.90854399383394,-1.87920643122355,-1.67682410906053
0.054250375911147,0.122321343349535,-0.68682872012849,-0.403698071974734,-0.666714312211966
0.324856817728079,0.157693462969657,2.11297629300419,-2.36481269498558,-2.46225254107759
0.098462111140179,0.064997625763369,1.48097676570983,-0.956428504185933,-1.10727566130565
0.075603776531196,0.086524439715376,-0.540684728694112,-0.602850357769477,0.600800039787625
0.230113400782288,0.15227571569608,1.09153232429436,-0.999802179643745,-1.48063186584112
0.201746791217757,0.070309534992431,1.90365541895605,-2.3267560247702,-2.39375279321546
0.094082828179314,0.161120304877753,1.78367823517414,-2.35256578679745,-2.44011369711626
0.270548003646351,0.161207407431488,1.85226372335295,-1.93526344380388,-1.75425777933428
0.099627319401847,0.105748379573255,1.29752627000466,-1.77631404338157,0.118347215989747
0.202820518946009,0.092589887009554,0.988818453494947,-1.91293931473721,-2.35154449914822
0.080448218319866,0.106391166060339,0.256377004567355,-1.39209319778484,0.154414398762561
0.147556295062364,0.050650728993617,1.53737545148587,-1.79990014718548,-1.01960677048865
0.110375230826085,0.071502544663499,-0.667079047525325,1.01128492032286,-1.93023226278618
0.029978488756253,0.073547805323056,-0.345999756814184,-0.454277839691445,-0.141671888948566
0.041277578230214,0.040273625193805,-1.00909028070421,0.163361067569369,-1.54507045171284
0.068307497212195,-0.052509587760674,-0.308879001096749,0.21316222804327,-1.14957915117649
0.009753394589058,-0.035547511317512,0.218538492415723,0.112538259100326,-0.641587809624905
-0.037791899114748,0.001418375382694,-0.458053746319781,-0.530563554419001,-0.341312937233889
-0.109982247366601,-0.025116165001889,-0.520734794335742,-0.372583222769985,-0.247340558228818
-0.052337863179556,0.014916229597944,1.58367461207929,-0.794167677542962,-0.635426143566513
-0.030998048602725,0.009705433743686,1.64985763579527,-2.30800171177012,-1.96501065729415
0.00744187401754,0.005980523947739,-0.322382864928301,-0.187445610254635,1.30104035709285
0.002111053096627,0.02919053993238,0.641657574355718,-1.27658831377209,-1.47199277660605
-0.050903221394715,-0.005699247639406,-0.114759851837379,-0.614055224332238,-0.830679088332219
-0.065250607276018,-0.057303408269054,-0.60027210757284,-0.096433439585252,0.566114267705182
0.01882043602193,0.008520961209401,0.679314775188571,-1.15102008384574,-0.15526416999677
-0.047851714681724,0.072292688491207,-0.528405042240836,-0.079585550718121,-0.899822813946906
0.022739100271645,-0.003263653368967,-0.295774001779836,-0.239966649432051,1.21429340101375
-0.000321013867642,0.011474270765831,0.037244543930212,-0.147589275379714,-0.580359752142985
0.003646287716287,0.007897917728354,0.62713121376551,-1.26172749049908,-1.46488927028205
0.029065185137512,0.014532405937706,0.130348153350276,-1.50432085728343,0.202223594198915
0.011217041307743,0.026349147152201,1.15753602159496,0.486780476987113,0.319314319576829
0.055094451436706,-0.018179917670995,0.768688063488221,-1.63972919309085,-0.984469306104976
0.004472003928421,-0.014618764654187,0.047370724431235,-1.13576955146448,-1.47897067025972
0.075777306357283,0.009555287497096,1.67547537575568,-0.977722765158605,-1.37050544267577
0.019653713011458,-0.013273995737555,0.885955099212496,-0.489202305445804,-0.752741449679672
-0.016328483361028,0.053019397781634,0.161119858149626,0.303143481362121,-0.077228923914944
0.136052565910386,-0.013545573111072,1.23120932417205,-2.04429898241994,0.080966440653016
0.137003141929669,0.008088072537282,2.17620920458957,-0.306471412605564,-0.059420730847151
